sentence	label
张三所贪的污很多。	0
菜越来越贵了，但是我不清楚是多少钱。	1
这双鞋变小了。	1
这是你的吗？	1
她读了三本这五本书。	0
有了媳妇忘了娘。	1
阿Q明天去上海，而可是黛玉下星期才去。	0
既然有事相求。	1
这封信被东尼给写给了凯特。	0
我写了信。	1
每个人没都去。	0
张三要去，而且我不去。	1
姐姐，把弟弟的衣服洗干净了。	0
我喝完了一碗汤。	1
王胡喝髙粱喝了两瓶。	1
凯特被送给了一件礼物。	0
桌子上有三颗这筒糖。	0
他跟我说李四不去。	1
他们对社会的全力奉献持续了很多年；可是我们对社会的全力奉献很快就停了。	1
张三写了一篇比李四写的论文长的论文。	0
我在兴国学校教书。	1
他养了一群兔子。	1
张三养了三种狗共三只。	0
一个人呢，是上海人。	0
满桌有书。	0
张三刚跟某人离开，但是我不知道张三刚离开的伙伴是跟谁。	0
他的作业已经给写完了，他交上了，你交不上，又要挨骂了。	1
地震睡睡袋。	1
很少每个人都有意见。	0
那段路走得我累死了。	1
他好像喜欢什么人的样子。	1
工人坑儿挖浅了。	1
张三昨天再给李四两百块。	0
李四遇见了成龙。	1
李四把玛丽拿给杯子。	0
小强们他们三个不爱干净。	0
他看到了一个男孩；我也看到了一个男孩。	1
那个男生，我很不喜欢。	1
便宜都被沾光了。	1
他们根本还差哭鼻子。	0
我正在赶论文，必须在月底写完它。	1
什么人常常都来？	0
因为我知道他不会，所以我一定得照顾他们。	1
张三的话把玛丽激怒了。	1
每个小孩都有一个玩具特别喜欢。	0
张三喝了第三杯啤酒。	1
三个学生买一本书。	1
你吃饭没？	1
主到我这里来。	1
李四在工作了，他还好像有房子。	1
张三眼镜打破了。	1
在这方面，美联储是有过深刻教训的。	1
他弄破了花瓶。	1
因为我知道他不是，我一定得照顾他们。	0
我哥哥麻烦得我没心思看小说。	1
他们会今天把文件寄到办公室。	0
我拿了一碗汤来。	1
密雨下黑了天地。	0
这是一件真真的事。	0
张三会娶一位很有钱的女人。	1
五十岁啦，王老师。	1
你想去，我而且也想去。	0
我最喜欢露露啦。	1
他在某个地方看到你，但我不知道在什么地方。	1
张三死了一条鱼；李四也死了。	0
那个胡斐真不像话。	1
张三今年比李四认为王五去年高。	0
这件事故校长责任很大。	1
火车快吗？	1
博士生，阿Ｑ还没见到第一年的。	0
李四之前喜欢玛丽，他还或许喜欢她。	0
张三买了一辆车，但我不知道多新的。	1
张三跑得像旋风一样。	1
东尼写给学生们各三封信。	0
第六个学生，我知道去过台北。	1
他把书拿走了几本。	1
他早就来的。	1
你不必多嘱咐，我知道。	1
张三有妹相伴。	1
你要闹，就拿神拿鬼吓唬你。解放以后，把这东西就从思想上啊，给解脱了。	0
他都喜欢什么？	1
高速公路上开着一排坦克车。	1
露露买了花。	1
他们俩明天去逛王府井。	1
狗今天特别听话。	1
饭热着。	1
他走进去拿东西。	1
姐姐脏的衣服洗干净了。	0
你在学校有没有看过那只狗？	1
大象鼻子很长。	1
张三拜见了他的老师，李四也拜见了。	0
是昨天他买了什么书？	0
我和她是同学。	1
他用拳头挥。	0
小曲儿，张三唱得特别好听。	1
张三昨天在学校比李四今天在家里开心。	0
他居然喝了你们三瓶酒！	1
我有去吃饭。	1
他马上回来。	1
那些股民当时可能卖了手中的股票。	1
为这件事情你不能光麻烦一个人。	0
张三砍倒了树。	1
你去帮他就得了。	1
他跑得人很累。	1
从纽约的人有点冷淡。	0
他们跑步跑得很快。	1
她喜欢矮矮的张三。	1
他自己所弄的错误使他懊恼。	0
李四把马骑累了。	0
他们往大山里逃。	1
他是一双大眼睛，不是小眼睛。	0
我被他气得不想写信了。	1
他已经把至少三个孩子先带回去了。	1
他刚才吃了一个苹果，你也应该吃一个。	1
张三和李四俩都一样高。	1
张三有一事相求。	1
这棵树的叶子好不繁茂啊！	1
洪水涨到堤坝上。	1
这是黑玫瑰。	1
他的那三本有关语言学的书被我借走了。	1
张三死了一条鱼；李四也死了一条鱼。	0
这书不好看。	1
敌军抵赖他们提出的停战要求。	0
张三会说他喜欢他的老师；李四也会。	1
北方冷气团只是向东边移了约400米。	1
张三打了李四，但我不知道是在哪里。	1
那三本你送我的有趣的书我一直保存。	0
当时我们被蒋先生智慧的狡黠震住了。	1
火车比以前快了一点儿。	1
徐德明还在那儿抵赖他们走私过电器。	1
恶耗传来使他非常震惊。	1
他们俩在一起说说笑笑的，开心得不得了。	1
有趣的那三本他的书被我买回家了。	0
这是很白的那块布。	1
小王么，我送了一本《红楼梦》。	0
张三所跳舞的舞伴很漂亮。	0
她提出来的让儿子出国留学的想法受到了父亲的赞同。	1
我因为每个人都决定去看他很高兴。	0
这个球故意踢右脚。	0
电视机您给修一修。	1
妹妹转身离开房间。	1
我错过了坐这班飞机。	0
厨师拿刀切肉。	1
一个人我们啊，买了两本书。	0
他对敌人的攻击很强硬。	1
这里有三瓶酒。	1
我装满了卡车稻草。	0
他没准时有回学校。	0
这是张三买的三支铅笔。	1
她给了丈夫两巴掌。	1
李逵累哭了。	1
老王的房间比我的还干净。	1
张三有一个小孩，但我不知道张三有一个几公斤的小孩。	1
我没有考上大学。	1
张三看了一回电影。	1
张三昨晚睡得很香。	1
他画了几张纸？	1
张三买了三栋房子。	1
张三认为李四连玛丽都很喜欢。	1
钥匙，张三给我给得很快。	0
你喜欢谁？	1
这种馒头吃腻了约翰。	0
你这一路上，翻山越岭，火车汽车的，中间还有一段沙漠。	1
那没意思。	1
张三高了他三公分。	1
你吃的是谁？	0
他用炮轰。	1
我们已经抵达十分钟终点了。	0
张三需要有一辆自行车。	1
淑芬看了一部电影。	1
张三去过台北三次，李四也去过台北。	1
这根绳子短三公分。	1
课本放到桌子上。	1
无论谁写的书我都看。	1
菜苗全部烧死了，连钻出地面的蚯蚓也给毒死了。	1
以前我们每天都去海边玩它个痛快。	1
露露睡了三天。	1
张三高出李四。	0
李四扎了他一针。	1
美国当局曾怀疑飞碟是其他国家的秘密武器。	1
我代数比几何喜欢。	0
县城内密密麻麻的挂有近百家商行的牌子。	1
李四刚刚在洗碗，他现在还在洗。	1
牛肉煮大锅子很好；鸡肉煮不好。	0
所谓了。	0
明明就是弯的，你还说太直。	1
明是学生。	0
我上星期吃了三天饭店。	1
你去帮他好不好。	1
张三要离开，但是我不知道张三要离开的原因为什么。	1
小孩把他像得要死。	0
有一个玩具每个小孩都特别喜欢。	1
他们到医院的每一个角落。	0
张三会说张三喜欢张三的老师，李四也会说李四喜欢李四的老师。	1
谁的，我认识爸爸？	0
李四砸了一拳头那张桌子。	0
小王嘛，班主任喜欢他还是不喜欢？	1
张三和李四两人都是同乡。	1
请回家吧。	1
张三跑得很快。	1
气球到空中飘。	0
只蚂蚁出现了。	0
张三需要吸血鬼。	1
急急地跑过来。	1
张三答应了在星期五以前给玛丽一千块钱。	1
他差点病了。	1
我没买花，没拿报纸回宿舍。	1
这孩子眼睛小了。	1
小刚把桌子给碰歪了。	1
他会不会不吃鱼？	1
张三把电视没弄坏。	0
第三个学生考上清华大学。	1
张三喜欢他的老师，李四也是。	1
他先动了手。	1
狗爱吃肉。	1
他显然骑马显然骑得很累。	0
我不能在这里学习，我很喜欢笑，并且通常在下午笑。	0
珠穆朗玛峰吧，多么高啊！	1
老爷子从来不注意门前那条臭水沟。	1
张三前三个女朋友都住在台北。	1
一阵电话铃声“叮铃铃———”地响起。	1
小明搭公车到学校。	1
你把代表团长都挖苦走了他自己了。	0
张三最好的朋友：他书啊武侠小说看得最多。	0
人人都应该遵守交通规则。	1
毕业旅行快到了，但是我不知道星期几毕业旅行快到了。	0
很少人，我认为会去。	0
张三比李四高得多。	1
他们逃在大山里。	0
他走了吗？	1
张三给他被卖了。	0
张三买了三磅肉。	1
一只生病的猫从不睡整天觉。	0
没吃了饭了。	0
老板强迫工人们星期日也不休息，日夜加班。	1
张三想买三只那两种狗。	0
小明站不站得起来？	1
犯人给跑了。	0
大象是哺乳动物，他们又很长的牙齿。	0
小张热乎乎地熬了一锅汤。	0
这条裙子稍微短了一点。	1
张三住在这。	1
有没有谁想吃苹果？	1
小丽有一张红红的脸。	1
他们在操场上演。	1
看到别人对此很习惯就使我更加敏感。	1
一碗饭吃人。	0
书放在桌上。	1
他们搬院子里。	0
什么人，我都不相信。	1
一个学生那时候可能在学校。	1
显然你完全不懂。	1
阿Q无论什么都不喜欢。	1
小芳和小梅是妯娌。	1
你去帮他得了。	1
我喜欢红红的。	0
几公斤的，张三有一个小孩？	0
有人会来吗？	1
这个桌子大一点儿。	1
张三可以还走路。	0
约翰什么都吃。	1
国民党是飞机和大炮，我们是小米和步枪。	1
他很好看吧。	1
情况变化了。	1
他能不能只去美国？	1
这棵树倒了。	1
我想知道是谁最可爱。	1
他在搞研究。	1
你看过那本小说，是吧。	1
他跑丢了鞋子。	1
张三连玛丽都讨厌夸奖他的人。	0
这瓶酒呢，你先全喝了！	1
张三看见某人，但我不知道到底是谁。	0
他们希望学校给寄来了一本书。	0
做起这种事来，据说张三特别用心。	1
老王呀，把白色的他女儿给他买的专门用来喝咖啡的搪瓷杯子打破了。	0
王五很不礼貌地大声抱怨。	1
张三跑了得很快。	0
我昨天开了高速公路。	0
有三瓶酒被阿Q喝了小D。	0
老王呢，你先带过来给我看一下！	1
她的话说到心坎上。	1
阿林想吃它一个饱。	1
张三洗了衣服。	1
石头打到脑袋上。	1
他会不会常去？	0
今年总统来自民主党。	1
望远镜看室外很好；显微镜看不好。	0
嗬！这壶要了老头命了。搁哪儿呢？屋里连个柜子都没有，连个箱子都没有。你说搁桌子上，猫来了给这壶拨愣地下去了。	1
我们讨论了要不要扩大招生的问题。	1
李奇来火车。	0
除了打针，李四还必须吃药。	1
一位匹茨堡的四肢瘫痪病人可能已经能用脑电波玩电子游戏了，赶紧去叫医生来测试一下。	1
露露多吃了一个苹果。	1
我在学会中文。	0
他说得对对的。	0
她写了信，可是没写完。	1
张三有钱了。	1
小王啊，我送了一本《红楼梦》。	0
我吃完饭就去。	1
连穿他都要穿。	0
玛丽把一片的的树叶捡了起来。	0
阿Q给他们写了一封信。	1
第一年，博士生的不是人过的。	0
就是我们中国人看起来，也往往会觉得他好像讲着周围的人物，或者简直自己的顶门上给扎了一大针。	0
他们各拿走10%的书。	1
前三位首相都是男性。	1
这瓶酒嘛，先全喝了！	0
如果他想吃什么，他会跟你说。	1
李四卖鱼三年了。	1
我亲眼看见了消防队来晚了的那场火。	1
他没有去北京。	1
他不能做我能的事。	0
那本书张三看了。	0
我和她是同事。	1
他无论什么吃。	0
中央政府从来制止地方部门滥用权力。	0
王老师坚持写毛笔信。	1
吃完饭，我想看会电影。	1
玩它个痛快。	1
那些作家压根儿避免描写性生活。	1
好脾气也给急坏了。	1
阿Ｑ—口气吃完了三斤西瓜。	1
这件事，我敢，他不敢。	1
北京电影票价贵得很，100元一张，顶我在我们那个县城看两三场了行的。	0
这就是那一小箱书。	1
他能吃每道我不能的菜。	0
他端了一碗汤上来了。	1
我想知道是谁买的狗最可爱。	1
大门给换了把门锁。	0
张三买了车，但我不知道是多新的。	1
我请过全班的学生两次。	1
汤咸了。	1
爸爸喝了三碗汤。	1
运输队到厂里运。	0
说明了我的决定。	1
露露居然敢抢银行是不可思议的。	1
自行车到院子里停。	0
这把椅子坐不了。	1
他用锄头挖了几下，但就是挖不进去。	1
张三走在田野里。	1
大多数人压根儿没有怀疑过家庭存在的必要性。	1
两三个老师就把那群野小孩控制住了。	1
敌人向城里攻。	0
他看到了什么了。	1
我想画它三幅漫画，不是三幅漫画。	0
张三打得李四手都麻了。	1
老张和老李是山东人。	1
这只十磅的狗很健康。	1
他们会吃的橘子一定很甜；不会吃的橘子一定不甜。	1
张三打了三次喷嚏。	1
这双筷子就是他吃的。	0
张三考完试了，但我不知道怎么样。	1
有个女人杀了李四。	1
我爸爸是个英雄。	1
张三没有来，我不知道是怎么没有。	0
小鸟在树枝上落。	1
脖子扭了。	1
他把我的书给拿走了好几本。	1
我下班了。	1
到政治系主任那里。	1
您想得到这件事使我很惊奇。	1
张三被我通知李四把赞美他的书都买走了。	0
我，老师差点没表杨。	0
张三给电视没给弄坏。	0
我是有听过传闻，但是战况真的有这么糟糕吗？	1
李四很奇怪地把花瓶打破了。	1
张三跑得比以前快了一点儿。	1
坏蛋给消灭了。	1
把每个细节雕琢成艺术。	1
要是谁补听我的话，我就不给他糖吃。	1
他走进屋里拿东西。	1
男生看起来有二十岁左右。	1
我骂了孩子们一人。	0
我拿来了一碗汤。	1
张三可以去，可是他偏不。	1
你这信得称一下…两封都超重了。	1
我老爸驾车压根儿不留神，也不系安全带。	1
小船一路漂移向前。	1
自从李奇睡那种沙发以来，他就再也没有头痛了。	1
他把橘子没有剥皮。	0
哥哥搬了两箱书。	1
姐姐把全是油腻的脏衣服洗干净了。	1
桩子打深了并且严实了。	1
李四讲得不讲得很清楚？	0
他走进来拿东西。	1
你吃的在哪？	0
他高兴得跳起来。	1
我昨天遇到那个男生。	1
东尼送他们各一本书。	1
小明推开门。	1
约翰会说他的老师喜欢他，比尔也是。	1
宝荣今天在后院跟几个朋友玩得很痛快。	1
他把我气得不想写信了。	1
他把马训练马训练得很好。	0
这场瘟疫把孩子给病死了。	0
这种天气我非常喜欢的。	1
张三逼那本小说李四拿回家了。	0
跟张三跳舞的女孩比跟李四约会的高一点。	1
因为他不是，所以我一定得照顾他们。	0
我买花并拿报纸来宿舍。	0
我们是打不死的小强们。	1
张三喜欢数学的程度比李四喜欢物理的程度大。	1
听到美妙的音乐，我的心里也愉快起来。	1
姐姐呀，把小红骂哭了。	1
我去过北京。	1
病人给摔倒了。	1
他逼小李没有改嫁。	0
大部分的学生都会去。	1
我挺舒服了。	1
我是昨天来台北的。	1
我们来讨论他买书不的问题。	0
张三买了一些东西，但是我不知道什么东西。	1
他是医生。	1
他们压根儿没有差哭鼻子。	0
老李吃了一个心满意足。	0
课本往桌子上放。	1
谁吧买了《红楼梦》，谁吧买了《西游记》，谁吧买了《三国演义》？	0
睡得好好的，叫我干嘛？	1
张三怎么样修车了？	0
他看书看了十个小时。	1
我想找一个秘书兼一个打字员。	1
他把枪放下了。	1
张三唱了歌。	1
每个人没都做了吗？	0
我会辞了行再动身了。	0
李四被喜欢去王五的家。	0
你去，我便去。	1
张三刚来。	1
对这件事故啊校长呀责任很大。	0
每个人要的书比较有意思。	0
我喜欢吃饺子。	1
他一回打在了对手的脸上。	1
张三推了一下老王。	1
小张慢慢地熬了一锅汤。	1
这是只硕硕大大的老鼠。	0
五碗饭，三个人吃了。	1
他们各拿着什么东西？	1
这种鱼么，难道小朋友们都喜欢？	1
你既已承诺相赠与我。	1
李四讲得很清楚英文。	0
他们到大山里逃。	0
他跳着飞。	0
你做什么都跟我无关。	1
新课程教材让每个老师学会创造。	1
昨天下午我很紧张。	1
阿Q明天去上海，而黛玉下星期才去。	1
我有礼物相赠。	1
孩子们！快来呀！	1
弟弟吃饱饭了。	1
他们昨天来了客人。	0
他星期天洗衣服。	1
这个太小，老李只好睡地板。	1
小王呢，多么调皮啊！	1
李四一共睡了十个小时。	1
我吃晚餐这家饭店。	0
有学生常常不来。	1
李四弹的钢琴比他所买得起的要贵得多。	1
小刚没有责怪我给他增加了负担。	1
他应该看书看了十个小时。	1
王胡连高粱都喝了两瓶装的，啤酒就更不必说了。	0
弟弟打破了碗。	1
张三说那本小说李四读完了。	1
那个爸爸是张三的。	0
一个男生考得好，得意洋洋地盯着卷子左看右看。	1
他很有力地打了三次球。	1
张三写完这封信。	0
刀被我拿切了肉。	0
宿舍被他买花来了。	0
那个班级，每个学生病了。	0
每个学生，他喜欢。	0
这一仗打得是惊心动魄。	1
一个桌子倒了下来。	1
他要玩一个够，我也要玩一个。	0
小王吧，喜欢吃鱼吗？	0
我们掉头一看，一辆银色吉普车正从身后赶来。	1
他们昨天来了一个客人；我们也来了一个客人。	1
我看见了长得高高的留着长头发的对手。	1
我今年去的三次北京。	0
这一日没上过钟酒。	0
小狗给杀死了。	1
你们，谁会怎么睡？	0
没有人为什么说你辞职？	0
我想让你玩你个痛快。	1
李四讲得很清楚。	1
他喜欢飞大飞机。	0
这件事累病的人。	0
小王呢，我送了一本《红楼梦》。	1
这位爱国诗人或被所杀害。	0
我听过小Ｄ唱歌的声音，却没听过王胡弹琴的声音。	1
能写的就写吧。	1
他用小刀在封皮上划了一下，但是并没有留下痕迹。	1
他看到一个人，但我不知道是谁。	1
张三能够这本书看得完。	0
那盆衣服洗了姐姐。	0
这封信，东尼写给了凯特。	1
自己繁忙的业务使张三十分疲倦。	0
你总算看透了你自己了！	1
任何人的存在都被阿Q无视。	1
柿子软绵绵的。	1
他逼小李不改嫁。	1
我看过，这电影呢。	0
牛肉煮的锅子。	0
我一本小说在找。	0
李四没有做三天工作。	0
小鸟落在树枝上。	1
我买了三打的鸡蛋。	1
老王呀，把白色的专门用来喝咖啡的搪瓷杯子打破了。	1
显然这种事，张三做起来很认真。	1
他喜欢吃大象。	0
是我明天要买那本书。	1
张三会说张三的老师喜欢张三，李四也会说张三的老师喜欢张三。	0
谁写的书最有趣？	1
漂亮女孩通常很难相处。	1
这个桌子大了一点儿。	1
你可能去了另外一家7-11。	1
弟弟唱了歌。	1
他能吃我不能的菜。	0
张三唱小曲儿唱得特别好听。	1
他在哪里拍的电影最好？	1
这件事我做起来很轻松。	1
那本书是我的。	1
你只认为李四为什么看侦探小说？	0
你好了。	1
沙发上坐了一个外国人。	1
他们从来责怪我匆忙地作出了离婚的决定。	0
李四被玛丽的批评激怒了。	1
露露比丽丽漂亮。	1
李奇吃图书馆，不是吃食堂。	0
谁张三都认识。	1
孩子给他吃饱了。	0
他突然刚才转回来骂小李。	0
小张什么电视都喜欢看。	1
李四不幸一定要留在学校工作，不能回家。	1
这件事哭红了李四的眼睛。	1
这个没有头脑的人终被小人所害。	1
他也去不去？	0
我上星期吃了那种面三天。	0
我明年去北京的。	1
老王，把白色的他女儿给他买的专门用来喝咖啡的搪瓷杯子打破了。	0
你想去，我可是不想。	1
李四被玛丽喜欢。	1
我喜欢好吃又不会胖的甜点。	1
玛丽喜欢李四去找他。	1
他从南方。	0
有一个人为什么缺席？	1
他家熄了一夜灯。	0
这些钱一直存在银行里。	1
最后就欠发什么毒誓了。	1
你们怎么样打这场篮球？	1
我把花插在花瓶里了。	1
小狗挠了他一爪子。	1
他的声音的确是很特别。	1
张三被李四打了他。	0
张三考完试了，但我不知道是怎么样。	0
三个学生都来了。	1
只有张三喝红酒。	1
学生啊，我认识那个昨天来找你的。	0
李奇写毛笔三小时了。	1
我喜欢张三他三个。	0
陨石落来。	0
这件洋装玛丽穿起来很漂亮。	1
有一只苍蝇在你的汤里。	1
小树给种歪了。	1
张三到底为什么请你去吃饭？	1
我把碗汤喝完了。	1
今天星期天。	1
他的身高比我还要矮，比姚明那更是天差地远了。	1
你去帮他好了。	1
我喜欢吃牛肉面。	1
作业给写完了。	1
这条鱼嘛，哪个小朋友钓的？	1
有客人来了。	1
他能去，我不能。	1
他最怕被人不理解。	0
三个孩子们，快来呀！	1
他以为每个学生，他喜欢。	0
张三放一本书在桌上。	1
他是学生，你也是。	1
请你告诉他邓小平逝世的。	0
张三见过五只这两种狗。	0
张三出事了，但是我不知道是什么时候。	1
我上星期吃了那种面三次。	1
你们一辈子的温饱是没有问题了的。	1
每个人为什么都要生活得那么累呢？	1
上课了，上课铃马上就响了。	1
法庭把张三裁定有罪。	0
小树给长歪了。	0
他以为有三个学生喜欢书。	1
你们，谁为了什么会离开？	0
张三不是小人。	1
你对那件事的那三点批评有些牵强。	1
张三喜欢玛丽。	1
你比过这哥俩的个头吗？	1
露露比我要的高度高出三公分。	1
李四卖了三块的蛋糕。	0
张三每周学习一次钢琴。	1
每个学生买一本书。	1
老魏抬了肩膀。	1
自行车停院子里。	1
李四凿了几镐头地板。	1
发生了一次“险情”，大厨紧张得不得了。	1
自申请的次年开始适用，到毕业的为止。	0
张三不喜欢李四，王五也不是喜欢李四。	0
张三在浴室洗脸，他还或许在洗澡。	0
他使了你很快乐。	0
小狗挠了老张一爪子。	1
望远镜看的地方。	1
王五不高兴非常。	0
我曾经以为这根绳子长了一点。	1
好人给坏人给骗了。	0
他不能不能去美国。	0
他说你这样的做呀，还能促使你对他的学习，这么着，这么样儿学习是能看一报纸了。	0
有时会有如冰块的陨石落下。	1
每个人不是都来了吗？	1
张三拜见了他的同学，李四也是。	0
小美昨天生了第三个小孩。	1
肖像画贴到墙上。	1
一个小孩正以火箭般的速度飞快地跑着。	1
他好像不吃什么东西的样子。	1
你胖胖的。	1
我，上海，去过了，可是我天津还没去过。	0
张三很努力，他可是失败了。	0
这个主意听起来很不错。	1
大伙儿笑得喘不过气来。	1
萨科尼压根儿不否认他仍跟毒品贩子保持着联系。	1
猫在院子里打架。	1
赵六是王五的好朋友，王五常以礼物相赠。	1
一个高高瘦瘦的金发姑娘很聪明。	1
有失公平。	1
杯子给打碎了。	1
他来学校了。	1
张三做起事来很认真。	1
张三吃得很快，我不知道为什么。	1
肖像画贴在墙上。	1
广告往大门上贴。	1
你这信得称一下…它超重了。	1
我有一物相赠于你。	1
便宜都被他沾光了。	1
张三被喜欢。	0
吃，我是天天吃。	1
他擅长研究。	1
笑是有益于健康的。	1
他们从来没有责怪我匆忙地作出了离婚的决定。	1
这张照片清清楚楚的。	1
有每个人都去投票了。	0
把“南化”抹黑了，地委这几年抓工业的成绩也就给否定了。	1
瓦特发明了蒸汽机。	1
小明住到学校里。	1
连胡斐都没来。	1
我写了信，可是没写完。	1
便宜都被张三把它沾光了。	0
小李养了一条金鱼。	1
张三有罪。	1
我想吃点什么东西。	1
张三心心急急。	0
我请他吃饭。	1
一个化妆师演员化白了。	0
张晓梅衣服都洗干净了。	1
他们都比我高。	1
木头桌子这种低档家具很难卖出去。	1
他喜欢吃大象肉。	1
他能去，我也能。	1
千小心，万小心，就怕吓着别人，到底还是把那两个孩子给吓着了。	1
我已经开二十年计程车了。	1
动作片看大电影院；卡通片看小电影院。	0
他对这个案子所进行的调查很深入。	1
你这个人太过分讲究面子。	1
老李跟他们在厨房里用刀子开罐头。	1
快把桌子擦擦。	1
张三承认李四为了某种原因作弊的事实，但我不知道是为什么。	1
他不后悔酒后说了些什么。	0
兜里有包烟卷。	1
张三写完了信。	1
张三花了两个小时吃完那顿饭。	1
对经理啊他成见很深。	1
张三已经离开办公室。	1
我认识很多喜欢的人的那个女孩。	0
他们根本不能无法防止人口流动。	0
他不是跑得很快。	0
谁要是不听我的话，我就不给他糖吃。	1
这里住着日本的前三位首相。	1
手冷冰冰的。	1
阿Q跑了三头牛。	0
他写了一封信，可是没写完。	1
请回去吧。	1
张三是去年跟我去过上海。	1
他训练马啊训练得很好。	1
脸上不是挤出白色的东西了，是挤出黑色的东西了。	1
每个人能都游泳吗？	0
这个没有头脑的人终被小人所陷害。	1
我明天再飞经东京回台北。	1
孩子被父母关在屋子里。	1
垃圾往楼底下扔。	1
能让自己轻松一次的念头使他很高兴。	0
他乐心里。	0
约翰被爸爸骂得很惨。	1
你别在那儿哭穷，看你之前都把钱花到哪儿了。	1
杯子差点没摔碎。	1
他会不会跑得很快？	1
毕业旅行快到了，但是我不知道是星期几毕业旅行快到了。	0
五十岁啦，王老师啊。	1
张三对你比对我好。	1
棍子，我握得很紧。	1
张三给了我他的钥匙。	1
玩它个到天亮。	0
我吃了他一个苹果；他吃了我一个苹果。	1
他必定会来。	1
最多两个人为什么说你辞职？	0
丽丽写毛笔，他还会写更多毛笔。	0
张三太高。	1
这些智力玩具可以随意组装，且已成系列。箱子系列、警察系列、消防系列、房子系列等，最贵的每套近千元，便宜的不过数十元。一位妇女不知为孩子挑选哪种玩具为好。	1
张三有十二个鸡蛋。	1
我赏过他已经两次金银珠宝。	0
妈妈，对朱自清写的散文很爱看。	0
这本书是我的。	1
我昨天可能答应你，今天还可以考虑，明天，就不可能了。	1
李四感动了成龙。	1
玩它一个到天亮。	0
每只狗都有一条尾巴。	1
董事会给投了资。	1
水给洒了。	1
工资存到银行里。	1
如果胡斐来，我就留下来。	1
若游客乘车驶入。	1
老魏喝醉了。	1
你去帮他就算了。	1
那条木板，他轻而易举地踢不断。	0
来它个自国外。	0
约翰喜欢什么？	1
他们根本没有拒绝在笔录上签字。	1
我不明白你对这个计划的。	0
邓小平逝世的那个星家喻户晓。	0
涛涛追累了悠悠。	1
他把那些猪肉腌了一天。	1
张三不今天来。	0
每个学生，他都喜欢。	1
敌军提出过停战要求。	1
那件东西他看了看，又放回了原处。	1
谁都可以来。	1
清王朝的腐朽使他失望。	1
跟他们比起来，我实在太幸福了。	1
我吃晚餐。	1
他昨天挑选了很多新出的玩具。	1
是张三昨天看见的李四。	1
他们要雇佣研究某个语言的语言学家不太可能。	0
这次台风，北部地区已经淹水了，晚点南部地区或许还会停电。	1
谁去帮我拿个碟子来？	1
他来到学校拿东西。	1
他的毕业论文写完了。	1
我们家来了客人了。	1
你最喜欢为什么买书的人？	0
阿Ｑ—口气吃完了总重三斤的西瓜，但吃不完总重四斤的西瓜。	1
李四讲了得很清楚。	0
那个学生物理长发的来了。	0
李四吃了三小时慢慢的汉堡。	0
这顿晚餐浪浪漫漫的。	1
露露非常高。	1
除了会跳舞，李四还会弹钢琴。	1
那盆衣服被姐姐洗累了。	0
你想吃什么吗？	1
他训练马训练得很好。	1
那个人找到两本书。	1
老太太压根儿小心邻居家那条恶狗。	0
一个日本军官比比划划地在讲日本话吗？	1
文章，他写得很整齐。	0
李四贪污公款的代价很大。	1
她拿了一本书。	1
轮到你了。	1
帅呆了！	1
他以为我想知道谁喜欢什么。	0
小偷被警察看到跑进那家餐馆了。	1
这把刀就是他切的刀。	0
张三喜欢什么，李四不喜欢什么？	1
张三跳到了马背上。	1
家里写毛笔；学校写铅笔。	0
因为汉字同表音文字有本质的区别，故很多学者长期以来都把汉字作为表意文字的典型代表。	1
她五分钟内拿了一碗汤来。	0
可你想我身上东西都满了，那走路还能利索吗？结果就把门口放着的一个铁锨给碰倒了。	1
张三读了李四昨天买的书。	1
主人不介意，但是我可是非常介意你居然这么说话。	1
他是中国人吗？	1
其实我，上海，去过了，可是天津还没去过。	0
他几乎写了一封信。	0
李四被张三担心会打王五。	0
张三比李四开心。	1
那把刀啊，小王应该会用来切菜。	1
露露高了丽丽很多。	1
你为什么说最多两个人}辞职？	1
他要杀你个片甲不留，而不是杀我个片甲不留。	1
那封信被叫李四请王五托他妹妹寄走了。	0
上个星期他已经来了。	1
张三有一个小孩，但我不知道是几岁。	1
这件旗袍摩摩登登的。	0
无论谁无论什么都吃。	0
宝玉要跳舞，我可是要回家。	1
张三对这件事的责任很大。	1
王熙凤嫌他有点多余，后来就把贾宝玉给支走了。	1
张三是昨天看见的李四。	1
他们在操场上演戏。	1
要是酒杯满的话，就没问题。	1
有学生喜欢书。	1
李四没有做过半年工作。	0
你与她一谈起来，才知道她脑筋新的很。	0
同学们，请看例句六。	1
我们不顾生命危险的上山去。	0
跟李四比起来，张三更高。	1
我开车的技巧很差。	1
只有张三和李四喝酒。	1
脖子扭伤了。	1
学生们每人到达了。	0
张三最喜欢的歌反而是李四最讨厌的。	1
我吃豪华饭店吃了很多天。	1
他们一向就没有差哭鼻子了。	0
老爷子从来没有抵制过使用洋货。	1
郁闷的心情喝醉了李四。	0
我昨天听到的邓小平逝世的消息很令我吃惊。	0
他们好像都吃素。	1
宝玉要跳舞，但是我可要回家。	1
这朵花张三闻起来很仔细。	0
他是不是希望没有人来？	1
张三会很聪明地大概安排事情。	0
三个顾客衣服买贵了。	1
那首歌唱得我呀，哭了起来。	1
那件事他给同意了。	1
有张三对这件事的责任。	0
我回家。	1
这就是那个我听说李四跳舞的舞伴。	0
他们听到我要去哈佛。	1
张三买了一栋房子，但是我不知道张三买房子的地点在哪里。	1
